tieu_de,gia_raw,dien_tich_raw,quan_huyen,loai_bds,loai_gd,url,nguon,so_phong_ngu,dia_chi,ngay_dang,phap_ly,id_nguon,lat,lon
"Bán gấp đất xây cao 7 tấm phường Bình An- Q2, DT 16x28m CN 442m, 42 tỷ",42 tỷ,442 m2,Quận 2 (Tp. Thủ Đức),Đất nền,ban,https://mogi.vn/quan-2/mua-dat-tho-cu/ban-gap-dat-xay-cao-7-tam-phuong-binh-an-q2-dt-16x28m-cn-442m-42-ty-id21568733,mogi.vn,0 PN,"Đường số 25, Phường Bình An, Quận 2 (TP. Thủ Đức), TPHCM",05/06/2026,Sổ hồng,21568733,10.7884427,106.73433139999997
"BÁN ĐẤT mặt tiền BÙI TÁ HÁN- An Phú- Quận 2. DT: 12x18, giá 160tr/m",34 tỷ 560 triệu,216 m2,Quận 2 (Tp. Thủ Đức),Đất nền,ban,https://mogi.vn/quan-2/mua-dat-tho-cu/ban-dat-mat-tien-bui-ta-han-an-phu-quan-2-dt-12x18-gia-160tr-m-id21569137,mogi.vn,0 PN,"Bùi Tá Hán, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",05/06/2026,Sổ hồng,21569137,10.79769564,106.75702666999996
Biệt thự Trệt 2 lầu - An Phú An Khánh- Quận 2. DT: 12x20. Giá: 160tr/m,42 tỷ 240 triệu,264 m2,Quận 2 (Tp. Thủ Đức),Nhà phố,ban,https://mogi.vn/quan-2/mua-nha-biet-thu-lien-ke/biet-thu-tret-2-lau-an-phu-an-khanh-quan-2-dt-12x20-gia-160tr-m-id21570245,mogi.vn,4 PN,"Đường số 17, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",06/06/2026,Không xác định,21570245,10.79769564,106.75702666999996
"Biệt thự cao cấp River Mark đường Trần Não - Quận 2. 12x24, giá: 66 tỷ",66 tỷ,220 m2,Quận 2 (Tp. Thủ Đức),Nhà phố,ban,https://mogi.vn/quan-2/mua-nha-biet-thu-lien-ke/biet-thu-cao-cap-river-mark-duong-tran-nao-quan-2-12x24-gia-66-ty-id21570306,mogi.vn,5 PN,"Đường số 31, Phường Bình An, Quận 2 (TP. Thủ Đức), TPHCM",06/06/2026,Sổ hồng,21570306,10.7884427,106.73433139999997
Bán lô đất 3 MT đg Thân Văn Nhiếp- An Phú - Quận 2. DT: 16x20. 173tr/m,53 tỷ 284 triệu,308 m2,Quận 2 (Tp. Thủ Đức),Đất nền,ban,https://mogi.vn/quan-2/mua-dat-tho-cu/ban-lo-dat-3-mt-dg-than-van-nhiep-an-phu-quan-2-dt-16x20-173tr-m-id21572700,mogi.vn,0 PN,"An Phú, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",06/06/2026,Sổ hồng,21572700,10.79769564,106.75702666999996
Lô đất góc 2mt VIEW SÔNG Sài Gòn- Đối diện Landmark81 Bình An- Quận 2,54 tỷ,180 m2,Quận 2 (Tp. Thủ Đức),Đất nền,ban,https://mogi.vn/quan-2/mua-dat-tho-cu/lo-dat-goc-2mt-view-song-sai-gon-doi-dien-landmark81-binh-an-quan-2-id21581762,mogi.vn,0 PN,"Đường số 20, Phường Bình An, Quận 2 (TP. Thủ Đức), TPHCM",06/06/2026,Sổ hồng,21581762,10.796960891089446,106.7289723463882
Bán lô đất góc 2 mạt tiền đường số 44 Thảo Điền - Q2. 520m2. Giá 55 tỷ,55 tỷ,520 m2,Quận 2 (Tp. Thủ Đức),Đất nền,ban,https://mogi.vn/quan-2/mua-dat-tho-cu/ban-lo-dat-goc-2-mat-tien-duong-so-44-thao-dien-q2-520m2-gia-55-ty-id21582241,mogi.vn,0 PN,"Đường số 44, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",06/06/2026,Sổ hồng,21582241,10.809147835,106.73532104500009
BÁN Đất Quận 2 GÓC 2 MẶT TIỀN ĐƯỜNG ô tô ngang hơn 6.2m full thổ,10 tỷ 500 triệu,161 m2,Quận 2 (Tp. Thủ Đức),Đất nền,ban,https://mogi.vn/quan-2/mua-dat-tho-cu/ban-dat-quan-2-goc-2-mat-tien-duong-o-to-ngang-hon-6-2m-full-tho-id22727911,mogi.vn,0 PN,"Đường số 2, Phường Bình Trưng Đông, Quận 2 (TP. Thủ Đức), TPHCM",05/06/2026,Sổ đỏ,22727911,10.784618855,106.77885055499996
Đất Biệt thự 2 mt view trực diện sông Thảo Điền- Q2. 185 tỷ - 800m2,185 tỷ,800 m2,Quận 2 (Tp. Thủ Đức),Đất nền,ban,https://mogi.vn/quan-2/mua-dat-tho-cu/dat-biet-thu-2-mt-view-truc-dien-song-thao-dien-q2-185-ty-800m2-id21582259,mogi.vn,0 PN,"Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",06/06/2026,Sổ hồng,21582259,10.807192941007743,106.72471559055518
RẺ NHẤT THỊ TRƯỜNG - Bán nhà ở Thảo Điền - Q2. DT: 200m2. Giá: 130tr/m,26 tỷ,200 m2,Quận 2 (Tp. Thủ Đức),Nhà phố,ban,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/re-nhat-thi-truong-ban-nha-o-thao-dien-q2-dt-200m2-gia-130tr-m-id21585374,mogi.vn,2 PN,"Nguyễn Cừ, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",06/06/2026,Sổ hồng,21585374,10.804110400355889,106.7280683518238
"BÁN GẤP - Lô góc 2 mt Lê Hữu Kiều - Quận 2. DT: 14x20, Giá: 82tr/m TL",24 tỷ 108 triệu,294 m2,Quận 2 (Tp. Thủ Đức),Bất động sản khác,ban,https://mogi.vn/quan-2/mua-dat-tho-cu/ban-gap-lo-goc-2-mt-le-huu-kieu-quan-2-dt-14x20-gia-82tr-m-tl-id21585491,mogi.vn,0 PN,"Lê Hữu Kiều, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",06/06/2026,Sổ hồng,21585491,10.78387408593054,106.75379729585393
"Bán đất đẹp MT Vũ Tông Phan - An Phú - Quận 2. DT: 10x20, Giá: 260tr/m",52 tỷ,200 m2,Quận 2 (Tp. Thủ Đức),Đất nền,ban,https://mogi.vn/quan-2/mua-dat-tho-cu/ban-dat-dep-mt-vu-tong-phan-an-phu-quan-2-dt-10x20-gia-260tr-m-id21585113,mogi.vn,0 PN,"Vũ Tông Phan, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",06/06/2026,Sổ hồng,21585113,10.796062109202072,106.73964595558344
Bán nhà mt Thảo Điền- Quận 2. DT: 6x11. Giá: 12 tỷ (HĐT: 26 triệu),12 tỷ,68 m2,Quận 2 (Tp. Thủ Đức),Nhà phố,ban,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-nha-mt-thao-dien-quan-2-dt-6x11-gia-12-ty-hdt-26-trieu-id21585583,mogi.vn,2 PN,"Đường số 46, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",06/06/2026,Sổ hồng,21585583,10.808178293479523,106.72839021690558
"Cần bán nhà đường Quốc Hương - Thảo Điền- Quận 2. DT: 4x17, Giá: 15 tỷ",15 tỷ,68 m2,Quận 2 (Tp. Thủ Đức),Nhà phố,ban,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/can-ban-nha-duong-quoc-huong-thao-dien-quan-2-dt-4x17-gia-15-ty-id21585893,mogi.vn,5 PN,"Quốc Hương, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",06/06/2026,Sổ hồng,21585893,10.809147835,106.73532104500009
Bán gấp nhà mặt tiền đường 19B - Bình An- Quận 2. DT: 4x14. Giá: 11 tỷ,11 tỷ,56 m2,Quận 2 (Tp. Thủ Đức),Nhà phố,ban,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-gap-nha-mat-tien-duong-19b-binh-an-quan-2-dt-4x14-gia-11-ty-id21585914,mogi.vn,8 PN,"Đường số 19B, Phường Bình An, Quận 2 (TP. Thủ Đức), TPHCM",06/06/2026,Sổ hồng,21585914,10.7884427,106.73433139999997
"Bán Khuôn đất Biệt thự Thủ Thiêm - Quận 2. DT: 14x28, Giá: 130tr/ m",32 tỷ 760 triệu,252 m2,Quận 2 (Tp. Thủ Đức),Đất nền,ban,https://mogi.vn/quan-2/mua-dat-tho-cu/ban-khuon-dat-biet-thu-thu-thiem-quan-2-dt-14x28-gia-130tr-m-id21585976,mogi.vn,0 PN,"Thân Văn Nhiếp, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",06/06/2026,Sổ hồng,21585976,10.79769564,106.75702666999996
"Bán nhà mặt tiền đường số 44 Thảo Điền- Quận 2. DT: 7,5x16. Giá: 13 tỷ",13 tỷ,120 m2,Quận 2 (Tp. Thủ Đức),Nhà phố,ban,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-so-44-thao-dien-quan-2-dt-7-5x16-gia-13-ty-id21586464,mogi.vn,4 PN,"Đường số 44, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",06/06/2026,Sổ hồng,21586464,10.809147835,106.73532104500009
"Nhà siêu HOT Thảo Điền- Q2. 4 tầng, 8 phòng CHDV, Thu nhập 57tr/ tháng",13 tỷ,61 m2,Quận 2 (Tp. Thủ Đức),Nhà phố,ban,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/nha-sieu-hot-thao-dien-q2-4-tang-8-phong-chdv-thu-nhap-57tr-thang-id21586453,mogi.vn,8 PN,"Đường số 47, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",06/06/2026,Sổ hồng,21586453,10.809147835,106.73532104500009
LÔ ĐẤT ĐẦU TƯ mặt tiền Thảo Điền - Q2. DT: 196m2. Giá rẻ: 100 tr/m,19 tỷ 600 triệu,196 m2,Quận 2 (Tp. Thủ Đức),Đất nền,ban,https://mogi.vn/quan-2/mua-dat-tho-cu/lo-dat-dau-tu-mat-tien-thao-dien-q2-dt-196m2-gia-re-100-tr-m-id21587368,mogi.vn,0 PN,"Đường số 63, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",06/06/2026,Sổ hồng,21587368,10.809147835,106.73532104500009
Bán đất mt đường Dương văn An - An Phú - Quận 2. DT: 110m2. Giá: 16 tỷ,17 tỷ,100 m2,Quận 2 (Tp. Thủ Đức),Đất nền,ban,https://mogi.vn/quan-2/mua-dat-tho-cu/ban-dat-mt-duong-duong-van-an-an-phu-quan-2-dt-110m2-gia-16-ty-id21592802,mogi.vn,0 PN,"Dương Văn An, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",06/06/2026,Không xác định,21592802,10.79769564,106.75702666999996
Ngộp Ngân hàng GIẢM 8 TỶ bán gấp. Nhà MT đường số 3 - Quận 2. DT: 443m,18 tỷ,443 m2,Quận 2 (Tp. Thủ Đức),Nhà phố,ban,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ngop-ngan-hang-giam-8-ty-ban-gap-nha-mt-duong-so-3-quan-2-dt-443m-id21601521,mogi.vn,4 PN,"Đường số 3, Phường Cát Lái, Quận 2 (TP. Thủ Đức), TPHCM",06/06/2026,Sổ hồng,21601521,10.769029615000001,106.78537368499997
BÁN GẤP nhà Thảo Điền - Quận 2. Mặt tiền đường trệt lầu - Giá: 12 tỷ,12 tỷ,68 m2,Quận 2 (Tp. Thủ Đức),Nhà phố,ban,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-gap-nha-thao-dien-quan-2-mat-tien-duong-tret-lau-gia-12-ty-id21606214,mogi.vn,2 PN,"Đường số 41, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",06/06/2026,Sổ hồng,21606214,10.809147835,106.73532104500009
SẢN PHẨM ĐẦU TƯ. Mặt tiền đường Man Thiện- Quận 9. DT: 5x20. Giá 9 tỷ,10 tỷ,100 m2,Quận 9 (Tp. Thủ Đức),Bất động sản khác,ban,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/san-pham-dau-tu-mat-tien-duong-man-thien-quan-9-dt-5x20-gia-9-ty-id21644183,mogi.vn,5 PN,"Man Thiện, Phường Tăng Nhơn Phú A, Quận 9 (TP. Thủ Đức), TPHCM",06/06/2026,Sổ hồng,21644183,10.839486125,106.79618454000001
Bán đất đường An Phú - Quận 2. XD: 2 hầm 23 tầng. DT: 3300m2. 160tr/m,528 tỷ,3300 m2,Quận 2 (Tp. Thủ Đức),Đất nền,ban,https://mogi.vn/quan-2/mua-dat-nen-du-an/ban-dat-duong-an-phu-quan-2-xd-2-ham-23-tang-dt-3300m2-160tr-m-id21651266,mogi.vn,0 PN,"Võ Trường Toản, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",06/06/2026,Sổ hồng,21651266,10.809147835,106.73532104500009
"Bán nhà An Phú Quận 2, DT 5x20, Hầm T3L ngay Nguyễn Hoàng. Giá: 16 tỷ",16 tỷ 500 triệu,100 m2,Quận 2 (Tp. Thủ Đức),Nhà phố,ban,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-nha-an-phu-quan-2-dt-5x20-ham-t3l-ngay-nguyen-hoang-gia-16-ty-id21654702,mogi.vn,5 PN,"Đường số 7, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",06/06/2026,Sổ hồng,21654702,10.809147835,106.73532104500009
Bán gấp lô đất đường 31 đô thị An Phú An Khánh - Q2. 80m2. Giá: 13 tỷ,13 tỷ,80 m2,Quận 2 (Tp. Thủ Đức),Đất nền,ban,https://mogi.vn/quan-2/mua-dat-tho-cu/ban-gap-lo-dat-duong-31-do-thi-an-phu-an-khanh-q2-80m2-gia-13-ty-id21718214,mogi.vn,0 PN,"Đường 31F, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",06/06/2026,Sổ hồng,21718214,10.79769564,106.75702666999996
BÁN GẤP lô đất mặt tiền Bùi Tá Hán - An Phú - Quận 2. DT: 80m2. 15 tỷ,15 tỷ,80 m2,Quận 2 (Tp. Thủ Đức),Đất nền,ban,https://mogi.vn/quan-2/mua-dat-tho-cu/ban-gap-lo-dat-mat-tien-bui-ta-han-an-phu-quan-2-dt-80m2-15-ty-id21718208,mogi.vn,0 PN,"Bùi Tá Hán, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",06/06/2026,Sổ đỏ,21718208,10.79769564,106.75702666999996
Bán căn góc mặt tiền Thân Văn Nhiếp DT 130m2 (6.8x20m) - Giá 33.5 tỷ,33 tỷ 500 triệu,130 m2,Quận 2 (Tp. Thủ Đức),Bất động sản khác,ban,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-can-goc-mat-tien-than-van-nhiep-dt-130m2-6-8x20m-gia-33-5-ty-id22708755,mogi.vn,5 PN,"Thân Văn Nhiếp, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",05/06/2026,Sổ hồng,22708755,10.79769564,106.75702666999996
"Bán gấp Villa đường 34 An Phú An Khánh - Quận 2. DT: 8x16. Giá 26,2 tỷ",26 tỷ 200 triệu,128 m2,Quận 2 (Tp. Thủ Đức),Nhà phố,ban,https://mogi.vn/quan-2/mua-dat-tho-cu/ban-gap-villa-duong-34-an-phu-an-khanh-quan-2-dt-8x16-gia-26-2-ty-id21718224,mogi.vn,0 PN,"Đường số 34, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",06/06/2026,Sổ hồng,21718224,10.79769564,106.75702666999996
Bán Villa đường Cao Đức Lân - APAK - Quận 2. DT: 8x16. Giá: 27 tỷ.,27 tỷ,128 m2,Quận 2 (Tp. Thủ Đức),Nhà phố,ban,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-villa-duong-cao-duc-lan-apak-quan-2-dt-8x16-gia-27-ty-id21718231,mogi.vn,5 PN,"Cao Đức Lân, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",06/06/2026,Sổ hồng,21718231,10.79769564,106.75702666999996
"Bán nhà cấp 4 Siêu vị trí MT Lam Sơn, F2, Tân Bình. DT: 295m2. 75 tỷ",75 tỷ,295 m2,Quận Tân Bình,Nhà phố,ban,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/ban-nha-cap-4-sieu-vi-tri-mt-lam-son-f2-tan-binh-dt-295m2-75-ty-id21751014,mogi.vn,2 PN,"Lam Sơn, Phường 2, Quận Tân Bình, TPHCM",06/06/2026,Sổ hồng,21751014,10.807053565,106.66771316500001
Bán đất Biệt thự MT đường - Bình An - Quận 2.. 10x31. 50 tỷ. Vuông vức,50 tỷ,306 m2,Quận 2 (Tp. Thủ Đức),Đất nền,ban,https://mogi.vn/quan-2/mua-dat-tho-cu/ban-dat-biet-thu-mt-duong-binh-an-quan-2-10x31-50-ty-vuong-vuc-id21811357,mogi.vn,0 PN,"Đường số 33, Phường Bình An, Quận 2 (TP. Thủ Đức), TPHCM",06/06/2026,Sổ hồng,21811357,10.7884427,106.73433139999997
"Khuôn đất rẻ nhất Bình An- Quận 2. DT: 8x20. Vuông vức. 158m2. 16,5 tỷ",16 tỷ 500 triệu,158 m2,Quận 2 (Tp. Thủ Đức),Đất nền,ban,https://mogi.vn/quan-2/mua-dat-tho-cu/khuon-dat-re-nhat-binh-an-quan-2-dt-8x20-vuong-vuc-158m2-16-5-ty-id21811379,mogi.vn,0 PN,"Đường số 2, Phường Bình An, Quận 2 (TP. Thủ Đức), TPHCM",06/06/2026,Sổ hồng,21811379,10.7884427,106.73433139999997
Lô đất ĐẦU TƯ Thạnh Mỹ Lợi - Quận 2. DT: 7x18. 120tr/m. RẺ DUY NHẤT,15 tỷ 120 triệu,126 m2,Quận 2 (Tp. Thủ Đức),Đất nền,ban,https://mogi.vn/quan-2/mua-dat-tho-cu/lo-dat-dau-tu-thanh-my-loi-quan-2-dt-7x18-120tr-m-re-duy-nhat-id21816054,mogi.vn,0 PN,"Trương Văn Bang, Phường Thạnh Mỹ Lợi, Quận 2 (TP. Thủ Đức), TPHCM",06/06/2026,Sổ hồng,21816054,10.762645724999999,106.76771927000004
"Bán nhà MT đường số 17 - An Phú An Khánh - Q2. 5x20, Hầm 3L thang máy",17 tỷ,100 m2,Quận 2 (Tp. Thủ Đức),Nhà phố,ban,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-nha-mt-duong-so-17-an-phu-an-khanh-q2-5x20-ham-3l-thang-may-id21811409,mogi.vn,6 PN,"Đường số 17, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",06/06/2026,Sổ hồng,21811409,10.79769564,106.75702666999996
"Nhà 1 Trệt Lửng Đường 160 Ngay Trường Dương Văn Thì, Tăng Nhơn Phú A",5 tỷ 150 triệu,54 m2,Quận 9 (Tp. Thủ Đức),Nhà phố,ban,https://mogi.vn/quan-9/mua-nha-hem-ngo/nha-1-tret-lung-duong-160-ngay-truong-duong-van-thi-tang-nhon-phu-a-id22734885,mogi.vn,3 PN,"Đường số 160, Phường Tăng Nhơn Phú A, Quận 9 (TP. Thủ Đức), TPHCM",05/06/2026,Sổ hồng,22734885,10.839486125,106.79618454000001
"8x40m / GPXD Hầm 10 Tầng - Mặt Tiền Nguyễn Kiệm , Phú Nhuận",59 tỷ 999 triệu,329 m2,Quận Phú Nhuận,Bất động sản khác,ban,https://mogi.vn/quan-phu-nhuan/mua-nha-mat-tien-pho/8x40m-gpxd-ham-10-tang-mat-tien-nguyen-kiem-phu-nhuan-id22742827,mogi.vn,6 PN,"Nguyễn Kiệm, Phường 4, Quận Phú Nhuận, TPHCM",05/06/2026,Sổ hồng,22742827,10.80770445,106.68103027500001
Bán Toà Nhà nhánh Song Hành KĐT An Phú- An Khánh DT 210m2 - Giá 52 tỷ,52 tỷ,210 m2,Quận 2 (Tp. Thủ Đức),Nhà phố,ban,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-toa-nha-nhanh-song-hanh-kdt-an-phu-an-khanh-dt-210m2-gia-52-ty-id22705113,mogi.vn,5 PN,"Xa Lộ Hà Nội, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",05/06/2026,Sổ hồng,22705113,10.79769564,106.75702666999996
Cần bán căn hộ Vincom Center Đồng Khởi 235m2 view Landmark 81,72 tỷ,235 m2,Quận 1,Căn hộ,ban,https://mogi.vn/quan-1/mua-can-ho-chung-cu/can-ban-can-ho-vincom-center-dong-khoi-235m2-view-landmark-81-id22718193,mogi.vn,4 PN,"Lê Thánh Tôn, Phường Bến Nghé, Quận 1, TPHCM",05/06/2026,Sổ hồng,22718193,10.778169,106.70191599999998
Bán Nhà 1 Trệt 2 Lầu Góc 2 MT Đường 185 Phước Long B,13 tỷ 700 triệu,132 m2,Quận 9 (Tp. Thủ Đức),Nhà phố,ban,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-1-tret-2-lau-goc-2-mt-duong-185-phuoc-long-b-id22737322,mogi.vn,3 PN,"Đường số 185, Phường Phước Long B, Quận 9 (TP. Thủ Đức), TPHCM",05/06/2026,Sổ hồng,22737322,10.817769049999999,106.77964401500003
"Bán Nhanh gấp căn Penhouse Duplex Cảnh viên 2, nhà cực đẹp, thoáng mát",21 tỷ,197 m2,Quận 7,Nhà phố,ban,https://mogi.vn/quan-7/mua-can-ho-penthouse/ban-nhanh-gap-can-penhouse-duplex-canh-vien-2-nha-cuc-dep-thoang-mat-id22719105,mogi.vn,4 PN,"Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",05/06/2026,Sổ hồng,22719105,10.7385437,106.7293611
🎄 Gia đình định cư bán 2 PN+ 108m2 full nội thất Hà Đô Quận 10 💫,8 tỷ 100 triệu,108 m2,Quận 10,Bất động sản khác,ban,https://mogi.vn/quan-10/mua-can-ho-chung-cu/gia-dinh-dinh-cu-ban-2-pn-108m2-full-noi-that-ha-do-quan-10-id21465603,mogi.vn,3 PN,"Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",05/06/2026,Hợp đồng mua bán,21465603,10.773972035,106.672698975
"Bán Nhà Cấp 4, DT 141m2 Ngang 7m Đường 319 Hoàng Hữu Nam Gần BXMĐ",7 tỷ 500 triệu,141 m2,Quận 9 (Tp. Thủ Đức),Nhà phố,ban,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-cap-4-dt-141m2-ngang-7m-duong-319-hoang-huu-nam-gan-bxmd-id22735771,mogi.vn,2 PN,"Hoàng Hữu Nam, Phường Tân Phú, Quận 9 (TP. Thủ Đức), TPHCM",05/06/2026,Sổ hồng,22735771,10.859988215,106.800296785
"Bán gấp góc 2MT 38-40 Huỳnh Khương Ninh Quận 1, 398m² đất, ngang 23m,",120 tỷ,400 m2,Quận 1,Đất nền,ban,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/ban-gap-goc-2mt-38-40-huynh-khuong-ninh-quan-1-398m-dat-ngang-23m-id22737505,mogi.vn,4 PN,"Huỳnh Khương Ninh, Phường Đa Kao, Quận 1, TPHCM",05/06/2026,Sổ hồng,22737505,10.7878843,106.69840260000001
Bán gấp căn hộ Riverpark Premier 3PN view hồ bơi và công viên cực đẹp,19 tỷ 200 triệu,122 m2,Quận 7,Căn hộ,ban,https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-gap-can-ho-riverpark-premier-3pn-view-ho-boi-va-cong-vien-cuc-dep-id22731278,mogi.vn,3 PN,"Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",05/06/2026,Sổ hồng,22731278,10.724495837022996,106.70853134550782
"Bán biệt thự liền kề số 3 đường số 5 khu HaDo Centrosa, đang cho thuê",50 tỷ,117 m2,Quận 10,Nhà phố,ban,https://mogi.vn/quan-10/mua-nha-biet-thu-lien-ke/ban-biet-thu-lien-ke-so-3-duong-so-5-khu-hado-centrosa-dang-cho-thue-id21471602,mogi.vn,5 PN,"Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",05/06/2026,Sổ hồng,21471602,10.7745346,106.6761374
"Bán Nhà 1 Trệt 1 Lầu Đường 109 Phước Long B, DT Đất 70m2",6 tỷ 500 triệu,70 m2,Quận 9 (Tp. Thủ Đức),Đất nền,ban,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-1-tret-1-lau-duong-109-phuoc-long-b-dt-dat-70m2-id22734861,mogi.vn,3 PN,"Đường số 109, Phường Phước Long B, Quận 9 (TP. Thủ Đức), TPHCM",05/06/2026,Sổ hồng,22734861,10.817769049999999,106.77964401500003
Góc 2MT Điện Biên Phủ Quận 1 – 555m² – Ngang 20m – Xây 2 hầm 9 tầng,220 tỷ,555 m2,Quận 1,Bất động sản khác,ban,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/goc-2mt-dien-bien-phu-quan-1-555m-ngang-20m-xay-2-ham-9-tang-id22723887,mogi.vn,0 PN,"Điện Biên Phủ, Phường Đa Kao, Quận 1, TPHCM",05/06/2026,Sổ hồng,22723887,10.7878843,106.69840260000001
BÁN NHÀ QUẬN 2 NHÀ 2 TẦNG - Mặt tiền đg ôtô 7Chỗ thông ✨ ngang 8.6M,7 tỷ 600 triệu,73 m2,Quận 2 (Tp. Thủ Đức),Nhà phố,ban,https://mogi.vn/quan-2/mua-nha-hem-ngo/ban-nha-quan-2-nha-2-tang-mat-tien-dg-oto-7cho-thong-ngang-8-6m-id22728456,mogi.vn,3 PN,"Đường số 5, Phường Bình Trưng Đông, Quận 2 (TP. Thủ Đức), TPHCM",05/06/2026,Sổ hồng,22728456,10.784618855,106.77885055499996
Bán 186m2 Đất 3 Mặt Tiền Đường Lã Xuân Oai Ngay Chợ Tăng Nhơn Phú A,25 tỷ,186 m2,Quận 9 (Tp. Thủ Đức),Đất nền,ban,https://mogi.vn/quan-9/mua-dat-tho-cu/ban-186m2-dat-3-mat-tien-duong-la-xuan-oai-ngay-cho-tang-nhon-phu-a-id22732351,mogi.vn,0 PN,"Lã Xuân Oai, Phường Tăng Nhơn Phú A, Quận 9 (TP. Thủ Đức), TPHCM",05/06/2026,Sổ hồng,22732351,10.839486125,106.79618454000001
"Siêu vị trí MT Lê Lợi, P Bến Nghé, Quận 1, DT 7,5 x 26,5m, HĐT 600tr/t",430 tỷ,230 m2,Quận 1,Bất động sản khác,ban,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/sieu-vi-tri-mt-le-loi-p-ben-nghe-quan-1-dt-7-5-x-26-5m-hdt-600tr-t-id22688923,mogi.vn,3 PN,"Lê Lợi, Phường Bến Nghé, Quận 1, TPHCM",05/06/2026,Sổ hồng,22688923,10.781120300000001,106.70469284499995
"Chủ gửi Bán nhà Mặt tiền 554 Nguyễn Thị Định Quận 2, ngang 8,47m đg 30",70 tỷ,195 m2,Quận 2 (Tp. Thủ Đức),Nhà phố,ban,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/chu-gui-ban-nha-mat-tien-554-nguyen-thi-dinh-quan-2-ngang-8-47m-dg-30-id22729554,mogi.vn,0 PN,"544 Nguyễn Thị Định, Phường Thạnh Mỹ Lợi, Quận 2 (TP. Thủ Đức), TPHCM",05/06/2026,Sổ đỏ,22729554,10.762645724999999,106.76771927000004
Cần bán NHANH gấp căn hộ Vincom Center Đồng Khởi view Landmark 81,72 tỷ,235 m2,Quận 1,Căn hộ,ban,https://mogi.vn/quan-1/mua-can-ho-chung-cu/can-ban-nhanh-gap-can-ho-vincom-center-dong-khoi-view-landmark-81-id22719080,mogi.vn,4 PN,"Lê Thánh Tôn, Phường Bến Nghé, Quận 1, TPHCM",05/06/2026,Sổ hồng,22719080,10.778169,106.70191599999998
